"id","aggregation_level","parent_type","parent_id","aggregation_level_value","metric","value","difference_from_previous_value","is_positive_value","created_at","updated_at","aggregation_index","aggregation_value_to_display"
6375539,"monthly","Impl::Output",3758329,"2016_February","pageviews",8,0,f,"2016-03-04 06:40:53.09836","2016-03-08 11:56:59.917771",1,"February"
6375543,"monthly","Impl::Output",3758331,"2016_February","pageviews",8,0,f,"2016-03-04 06:40:53.172907","2016-03-08 11:56:59.951107",1,"February"
6375549,"monthly","Impl::Output",3758336,"2016_February","pageviews",8,0,f,"2016-03-04 06:40:53.297577","2016-03-08 11:57:00.017751",1,"February"
6375561,"monthly","Impl::Output",3758346,"2016_February","pageviews",8,0,f,"2016-03-04 06:40:53.498452","2016-03-08 11:57:00.148832",1,"February"
6375563,"monthly","Impl::Output",3758349,"2016_February","pageviews",8,0,f,"2016-03-04 06:40:53.572295","2016-03-08 11:57:00.182097",1,"February"
6375622,"monthly","Impl::Output",3758401,"2016_February","pageviews",8,0,f,"2016-03-04 06:40:54.731163","2016-03-08 11:57:00.657245",1,"February"
6375510,"monthly","Impl::Output",3758309,"2016_February","pageviews",3,0,f,"2016-03-04 06:40:52.538328","2016-03-08 11:57:15.907959",1,"February"
6375515,"monthly","Impl::Output",3758311,"2016_February","pageviews",7,0,f,"2016-03-04 06:40:52.588492","2016-03-08 11:57:01.285027",1,"February"
6375552,"monthly","Impl::Output",3758339,"2016_February","pageviews",7,0,f,"2016-03-04 06:40:53.347243","2016-03-08 11:57:02.38602",1,"February"
6375612,"monthly","Impl::Output",982569,"2016_February","pageviews",7,27,f,"2016-03-04 06:40:54.555742","2016-03-08 11:57:03.568131",2,"February"
6375615,"monthly","Impl::Output",3758395,"2016_February","pageviews",7,0,f,"2016-03-04 06:40:54.631101","2016-03-08 11:57:03.711871",1,"February"
6375493,"monthly","Impl::Output",3758300,"2016_February","pageviews",5,0,f,"2016-03-04 06:40:52.304562","2016-03-08 11:57:04.429397",1,"February"
6375655,"monthly","Impl::Output",982642,"2016_February","pageviews",3,8,f,"2016-03-04 06:40:55.373306","2016-03-09 08:18:39.097919",2,"February"
6375606,"monthly","Impl::Output",3758388,"2016_February","pageviews",5,0,f,"2016-03-04 06:40:54.431055","2016-03-08 11:57:11.38102",1,"February"
6375618,"monthly","Impl::Output",3758398,"2016_February","pageviews",5,0,f,"2016-03-04 06:40:54.6812","2016-03-08 11:57:12.681657",1,"February"
6375634,"monthly","Impl::Output",3758409,"2016_February","pageviews",5,0,f,"2016-03-04 06:40:54.997712","2016-03-08 11:57:13.708584",1,"February"
6375638,"monthly","Impl::Output",3758412,"2016_February","pageviews",5,0,f,"2016-03-04 06:40:55.048163","2016-03-08 11:57:13.741823",1,"February"
6375505,"monthly","Impl::Output",3758306,"2016_February","pageviews",3,0,f,"2016-03-04 06:40:52.488775","2016-03-08 11:57:15.367401",1,"February"
6375581,"monthly","Impl::Output",3758367,"2016_February","pageviews",5,0,f,"2016-03-04 06:40:53.930775","2016-03-09 08:18:32.491477",1,"February"
6375672,"monthly","Impl::Output",3758438,"2016_February","pageviews",3,0,f,"2016-03-04 06:40:55.714941","2016-03-08 11:57:17.601839",1,"February"
6375675,"monthly","Impl::Output",982331,"2016_February","pageviews",3,15,f,"2016-03-04 06:40:55.748651","2016-03-08 11:57:18.378",6,"February"
6375529,"monthly","Impl::Output",3758319,"2016_February","pageviews",3,0,f,"2016-03-04 06:40:52.821525","2016-03-08 11:57:22.421599",1,"February"
6375593,"monthly","Impl::Output",3758377,"2016_February","pageviews",5,0,f,"2016-03-04 06:40:54.114207","2016-03-09 08:18:35.220209",1,"February"
6375684,"monthly","Impl::Output",3758449,"2016_February","pageviews",4,,,"2016-03-04 06:40:55.907871","2016-03-04 06:40:55.907871",1,"February"
6375687,"monthly","Impl::Output",3758452,"2016_February","pageviews",4,,,"2016-03-04 06:40:55.957867","2016-03-04 06:40:55.957867",1,"February"
6375703,"monthly","Impl::Output",3758466,"2016_February","pageviews",4,,,"2016-03-04 06:40:56.291284","2016-03-04 06:40:56.291284",1,"February"
6375709,"monthly","Impl::Output",3758471,"2016_February","pageviews",4,,,"2016-03-04 06:40:56.391718","2016-03-04 06:40:56.391718",1,"February"
6375712,"monthly","Impl::Output",3758473,"2016_February","pageviews",4,,,"2016-03-04 06:40:56.441112","2016-03-04 06:40:56.441112",1,"February"
6375715,"monthly","Impl::Output",3758476,"2016_February","pageviews",4,,,"2016-03-04 06:40:56.491062","2016-03-04 06:40:56.491062",1,"February"
6375693,"monthly","Impl::Output",3758458,"2016_February","pageviews",4,0,f,"2016-03-04 06:40:56.058084","2016-03-04 06:40:56.524362",1,"February"
6375722,"monthly","Impl::Output",3758482,"2016_February","pageviews",4,,,"2016-03-04 06:40:56.674371","2016-03-04 06:40:56.674371",1,"February"
6375730,"monthly","Impl::Output",3758488,"2016_February","pageviews",4,,,"2016-03-04 06:40:56.775521","2016-03-04 06:40:56.775521",1,"February"
6375735,"monthly","Impl::Output",3758491,"2016_February","pageviews",4,,,"2016-03-04 06:40:56.850404","2016-03-04 06:40:56.850404",1,"February"
6375740,"monthly","Impl::Output",3758494,"2016_February","pageviews",4,,,"2016-03-04 06:40:56.900975","2016-03-04 06:40:56.900975",1,"February"
6375744,"monthly","Impl::Output",3758497,"2016_February","pageviews",4,,,"2016-03-04 06:40:56.959592","2016-03-04 06:40:56.959592",1,"February"
6375762,"monthly","Impl::Output",3758509,"2016_February","pageviews",4,,,"2016-03-04 06:40:57.217241","2016-03-04 06:40:57.217241",1,"February"
6375770,"monthly","Impl::Output",3758515,"2016_February","pageviews",4,,,"2016-03-04 06:40:57.343193","2016-03-04 06:40:57.343193",1,"February"
6375780,"monthly","Impl::Output",3758521,"2016_February","pageviews",4,,,"2016-03-04 06:40:57.477759","2016-03-04 06:40:57.477759",1,"February"
6375807,"monthly","Impl::Output",3758539,"2016_February","pageviews",4,,,"2016-03-04 06:40:57.825848","2016-03-04 06:40:57.825848",1,"February"
6375811,"monthly","Impl::Output",3758542,"2016_February","pageviews",4,,,"2016-03-04 06:40:57.900972","2016-03-04 06:40:57.900972",1,"February"
6375839,"monthly","Impl::Output",3758565,"2016_February","pageviews",4,,,"2016-03-04 06:40:58.317734","2016-03-04 06:40:58.317734",1,"February"
6375850,"monthly","Impl::Output",3758575,"2016_February","pageviews",4,,,"2016-03-04 06:40:58.511288","2016-03-04 06:40:58.511288",1,"February"
6375859,"monthly","Impl::Output",3758584,"2016_February","pageviews",4,,,"2016-03-04 06:40:58.659514","2016-03-04 06:40:58.659514",1,"February"
6375863,"monthly","Impl::Output",3758588,"2016_February","pageviews",7,0,f,"2016-03-04 06:40:58.742663","2016-03-08 11:57:02.650518",1,"February"
6375867,"monthly","Impl::Output",3758591,"2016_February","pageviews",4,,,"2016-03-04 06:40:58.826188","2016-03-04 06:40:58.826188",1,"February"
6375872,"monthly","Impl::Output",3758596,"2016_February","pageviews",4,,,"2016-03-04 06:40:58.9596","2016-03-04 06:40:58.9596",1,"February"
6375887,"monthly","Impl::Output",3758610,"2016_February","pageviews",4,,,"2016-03-04 06:40:59.243123","2016-03-04 06:40:59.243123",1,"February"
6375890,"monthly","Impl::Output",3758613,"2016_February","pageviews",4,,,"2016-03-04 06:40:59.293124","2016-03-04 06:40:59.293124",1,"February"
6375720,"monthly","Impl::Output",3758480,"2016_February","pageviews",3,0,f,"2016-03-04 06:40:56.599263","2016-03-04 06:41:05.095508",1,"February"
6375753,"monthly","Impl::Output",3758502,"2016_February","pageviews",3,0,f,"2016-03-04 06:40:57.059759","2016-03-04 06:41:06.881162",1,"February"
6375726,"monthly","Impl::Output",3758485,"2016_February","pageviews",3,0,f,"2016-03-04 06:40:56.726166","2016-03-04 06:41:07.473425",1,"February"
6375856,"monthly","Impl::Output",3758581,"2016_February","pageviews",7,0,f,"2016-03-04 06:40:58.611019","2016-03-08 11:57:02.583328",1,"February"
6375878,"monthly","Impl::Output",3758601,"2016_February","pageviews",5,0,f,"2016-03-04 06:40:59.092998","2016-03-08 11:57:09.107014",1,"February"
6375677,"monthly","Impl::Output",3758443,"2016_February","pageviews",7,0,f,"2016-03-04 06:40:55.79903","2016-03-08 11:57:01.351693",1,"February"
6375690,"monthly","Impl::Output",3758455,"2016_February","pageviews",7,0,f,"2016-03-04 06:40:56.008424","2016-03-08 11:57:01.5185",1,"February"
6375696,"monthly","Impl::Output",3758460,"2016_February","pageviews",7,0,f,"2016-03-04 06:40:56.133015","2016-03-08 11:57:01.551789",1,"February"
6375757,"monthly","Impl::Output",3758506,"2016_February","pageviews",7,0,f,"2016-03-04 06:40:57.14276","2016-03-08 11:57:01.84376",1,"February"
6375767,"monthly","Impl::Output",3758512,"2016_February","pageviews",7,0,f,"2016-03-04 06:40:57.26786","2016-03-08 11:57:01.868611",1,"February"
6375793,"monthly","Impl::Output",3758530,"2016_February","pageviews",7,0,f,"2016-03-04 06:40:57.650368","2016-03-08 11:57:02.085485",1,"February"
6375798,"monthly","Impl::Output",3758533,"2016_February","pageviews",7,0,f,"2016-03-04 06:40:57.700727","2016-03-08 11:57:02.119334",1,"February"
6375815,"monthly","Impl::Output",3758546,"2016_February","pageviews",7,0,f,"2016-03-04 06:40:57.951025","2016-03-08 11:57:02.153326",1,"February"
6375830,"monthly","Impl::Output",3758558,"2016_February","pageviews",7,0,f,"2016-03-04 06:40:58.167872","2016-03-08 11:57:02.28553",1,"February"
6375835,"monthly","Impl::Output",3758561,"2016_February","pageviews",7,0,f,"2016-03-04 06:40:58.242889","2016-03-08 11:57:02.318942",1,"February"
6375706,"monthly","Impl::Output",3758468,"2016_February","pageviews",7,0,f,"2016-03-04 06:40:56.340857","2016-03-08 11:57:02.616725",1,"February"
6375869,"monthly","Impl::Output",3758593,"2016_February","pageviews",7,0,f,"2016-03-04 06:40:58.876231","2016-03-08 11:57:02.760737",1,"February"
6375875,"monthly","Impl::Output",3758598,"2016_February","pageviews",7,0,f,"2016-03-04 06:40:59.009621","2016-03-08 11:57:02.794104",1,"February"
6375881,"monthly","Impl::Output",3758604,"2016_February","pageviews",7,0,f,"2016-03-04 06:40:59.143001","2016-03-08 11:57:02.844189",1,"February"
6375884,"monthly","Impl::Output",3758607,"2016_February","pageviews",7,0,f,"2016-03-04 06:40:59.192965","2016-03-08 11:57:02.877478",1,"February"
6375681,"monthly","Impl::Output",3758446,"2016_February","pageviews",5,0,f,"2016-03-04 06:40:55.859341","2016-03-08 11:57:05.263123",1,"February"
6375700,"monthly","Impl::Output",3758462,"2016_February","pageviews",5,0,f,"2016-03-04 06:40:56.241407","2016-03-08 11:57:05.852269",1,"February"
6375748,"monthly","Impl::Output",3758499,"2016_February","pageviews",5,0,f,"2016-03-04 06:40:57.008737","2016-03-08 11:57:06.130346",1,"February"
6375784,"monthly","Impl::Output",3758524,"2016_February","pageviews",5,0,f,"2016-03-04 06:40:57.525422","2016-03-08 11:57:07.18635",1,"February"
6375802,"monthly","Impl::Output",3758536,"2016_February","pageviews",5,0,f,"2016-03-04 06:40:57.750707","2016-03-08 11:57:07.58111",1,"February"
6375847,"monthly","Impl::Output",3758572,"2016_February","pageviews",3,0,f,"2016-03-04 06:40:58.451062","2016-03-08 11:57:30.982926",1,"February"
6375893,"monthly","Impl::Output",3758616,"2016_February","pageviews",5,0,f,"2016-03-04 06:40:59.343092","2016-03-08 11:57:09.457075",1,"February"
6375789,"monthly","Impl::Output",3758527,"2016_February","pageviews",3,0,f,"2016-03-04 06:40:57.575817","2016-03-08 11:57:28.215686",1,"February"
6375826,"monthly","Impl::Output",3758333,"2016_February","pageviews",3,5,f,"2016-03-04 06:40:58.117941","2016-03-08 11:57:29.575077",2,"February"
6375853,"monthly","Impl::Output",3758578,"2016_February","pageviews",3,0,f,"2016-03-04 06:40:58.560164","2016-03-09 08:18:50.135405",1,"February"
6375844,"monthly","Impl::Output",3758569,"2016_February","pageviews",3,0,f,"2016-03-04 06:40:58.367678","2016-03-09 08:18:49.177414",1,"February"
6375897,"monthly","Impl::Output",3758619,"2016_February","pageviews",4,,,"2016-03-04 06:40:59.493305","2016-03-04 06:40:59.493305",1,"February"
6375900,"monthly","Impl::Output",982076,"2016_February","pageviews",4,2,f,"2016-03-04 06:40:59.527329","2016-03-04 06:40:59.527329",3,"February"
6375907,"monthly","Impl::Output",3758628,"2016_February","pageviews",4,,,"2016-03-04 06:40:59.704108","2016-03-04 06:40:59.704108",1,"February"
6375911,"monthly","Impl::Output",3758632,"2016_February","pageviews",4,,,"2016-03-04 06:40:59.8272","2016-03-04 06:40:59.8272",1,"February"
6375928,"monthly","Impl::Output",3758644,"2016_February","pageviews",4,,,"2016-03-04 06:41:00.118766","2016-03-04 06:41:00.118766",1,"February"
6375933,"monthly","Impl::Output",3758646,"2016_February","pageviews",4,,,"2016-03-04 06:41:00.168774","2016-03-04 06:41:00.168774",1,"February"
6375946,"monthly","Impl::Output",3758652,"2016_February","pageviews",4,,,"2016-03-04 06:41:00.368947","2016-03-04 06:41:00.368947",1,"February"
6375950,"monthly","Impl::Output",3758655,"2016_February","pageviews",4,,,"2016-03-04 06:41:00.418944","2016-03-04 06:41:00.418944",1,"February"
6375953,"monthly","Impl::Output",982075,"2016_February","pageviews",4,3,f,"2016-03-04 06:41:00.452308","2016-03-04 06:41:00.452308",7,"February"
6375965,"monthly","Impl::Output",3758665,"2016_February","pageviews",4,,,"2016-03-04 06:41:00.602412","2016-03-04 06:41:00.602412",1,"February"
6375968,"monthly","Impl::Output",3758668,"2016_February","pageviews",4,,,"2016-03-04 06:41:00.652411","2016-03-04 06:41:00.652411",1,"February"
6375972,"monthly","Impl::Output",3758671,"2016_February","pageviews",4,,,"2016-03-04 06:41:00.7686","2016-03-04 06:41:00.7686",1,"February"
6375976,"monthly","Impl::Output",3758674,"2016_February","pageviews",4,,,"2016-03-04 06:41:00.820276","2016-03-04 06:41:00.820276",1,"February"
6375980,"monthly","Impl::Output",3758677,"2016_February","pageviews",4,,,"2016-03-04 06:41:00.870296","2016-03-04 06:41:00.870296",1,"February"
6375982,"monthly","Impl::Output",3758680,"2016_February","pageviews",4,,,"2016-03-04 06:41:00.92034","2016-03-04 06:41:00.92034",1,"February"
6375989,"monthly","Impl::Output",3758687,"2016_February","pageviews",4,,,"2016-03-04 06:41:01.051921","2016-03-04 06:41:01.051921",1,"February"
6375993,"monthly","Impl::Output",3758689,"2016_February","pageviews",4,,,"2016-03-04 06:41:01.101917","2016-03-04 06:41:01.101917",1,"February"
6375997,"monthly","Impl::Output",3758694,"2016_February","pageviews",4,,,"2016-03-04 06:41:01.253894","2016-03-04 06:41:01.253894",1,"February"
6376002,"monthly","Impl::Output",3758698,"2016_February","pageviews",4,,,"2016-03-04 06:41:01.353832","2016-03-04 06:41:01.353832",1,"February"
6376003,"monthly","Impl::Output",982567,"2016_February","pageviews",4,39,f,"2016-03-04 06:41:01.387309","2016-03-04 06:41:01.387309",2,"February"
6376005,"monthly","Impl::Output",3758700,"2016_February","pageviews",4,,,"2016-03-04 06:41:01.485698","2016-03-04 06:41:01.485698",1,"February"
6376007,"monthly","Impl::Output",982461,"2016_February","pageviews",4,12,f,"2016-03-04 06:41:01.518799","2016-03-04 06:41:01.518799",3,"February"
6376009,"monthly","Impl::Output",3758702,"2016_February","pageviews",4,,,"2016-03-04 06:41:01.568902","2016-03-04 06:41:01.568902",1,"February"
6376013,"monthly","Impl::Output",3758705,"2016_February","pageviews",4,,,"2016-03-04 06:41:01.652197","2016-03-04 06:41:01.652197",1,"February"
6376015,"monthly","Impl::Output",982499,"2016_February","pageviews",4,17,f,"2016-03-04 06:41:01.715374","2016-03-04 06:41:01.715374",13,"February"
6376017,"monthly","Impl::Output",3758708,"2016_February","pageviews",4,,,"2016-03-04 06:41:01.787721","2016-03-04 06:41:01.787721",1,"February"
6376019,"monthly","Impl::Output",3758710,"2016_February","pageviews",4,,,"2016-03-04 06:41:01.837502","2016-03-04 06:41:01.837502",1,"February"
6376026,"monthly","Impl::Output",3758714,"2016_February","pageviews",4,,,"2016-03-04 06:41:01.961046","2016-03-04 06:41:01.961046",1,"February"
6376046,"monthly","Impl::Output",3758727,"2016_February","pageviews",3,,,"2016-03-04 06:41:02.35814","2016-03-04 06:41:02.35814",1,"February"
6376051,"monthly","Impl::Output",3758732,"2016_February","pageviews",3,,,"2016-03-04 06:41:02.544762","2016-03-04 06:41:02.544762",1,"February"
6376053,"monthly","Impl::Output",3758734,"2016_February","pageviews",3,,,"2016-03-04 06:41:02.621742","2016-03-04 06:41:02.621742",1,"February"
6376065,"monthly","Impl::Output",3758746,"2016_February","pageviews",3,,,"2016-03-04 06:41:02.994645","2016-03-04 06:41:02.994645",1,"February"
6375894,"monthly","Impl::Output",982379,"2016_February","pageviews",3,44,f,"2016-03-04 06:40:59.409854","2016-03-08 11:57:35.686078",3,"February"
6375909,"monthly","Impl::Output",3758630,"2016_February","pageviews",2,0,f,"2016-03-04 06:40:59.788265","2016-03-04 06:41:37.966817",1,"February"
6375903,"monthly","Impl::Output",3758624,"2016_February","pageviews",7,0,f,"2016-03-04 06:40:59.577685","2016-03-08 11:57:03.125538",1,"February"
6375923,"monthly","Impl::Output",3758641,"2016_February","pageviews",7,0,f,"2016-03-04 06:41:00.035475","2016-03-08 11:57:03.336581",1,"February"
6375938,"monthly","Impl::Output",3758648,"2016_February","pageviews",7,0,f,"2016-03-04 06:41:00.218832","2016-03-08 11:57:03.369664",1,"February"
6375956,"monthly","Impl::Output",3758661,"2016_February","pageviews",7,0,f,"2016-03-04 06:41:00.502355","2016-03-08 11:57:03.534754",1,"February"
6375986,"monthly","Impl::Output",3758683,"2016_February","pageviews",7,0,f,"2016-03-04 06:41:01.001901","2016-03-08 11:57:03.809391",1,"February"
6375995,"monthly","Impl::Output",3758692,"2016_February","pageviews",7,0,f,"2016-03-04 06:41:01.152048","2016-03-08 11:57:03.984514",1,"February"
6375999,"monthly","Impl::Output",3758696,"2016_February","pageviews",7,0,f,"2016-03-04 06:41:01.303801","2016-03-08 11:57:04.101145",1,"February"
6376023,"monthly","Impl::Output",3758712,"2016_February","pageviews",7,0,f,"2016-03-04 06:41:01.887643","2016-03-08 11:57:04.328552",1,"February"
6376035,"monthly","Impl::Output",3758719,"2016_February","pageviews",5,0,f,"2016-03-04 06:41:02.09446","2016-03-08 11:57:04.46274",1,"February"
6376038,"monthly","Impl::Output",3758721,"2016_February","pageviews",5,0,f,"2016-03-04 06:41:02.204761","2016-03-08 11:57:04.526362",1,"February"
6376041,"monthly","Impl::Output",3758723,"2016_February","pageviews",5,0,f,"2016-03-04 06:41:02.255709","2016-03-08 11:57:04.559694",1,"February"
6376044,"monthly","Impl::Output",3758724,"2016_February","pageviews",5,0,f,"2016-03-04 06:41:02.305664","2016-03-08 11:57:04.671133",1,"February"
6376048,"monthly","Impl::Output",3758729,"2016_February","pageviews",5,0,f,"2016-03-04 06:41:02.448666","2016-03-08 11:57:04.754631",1,"February"
6376055,"monthly","Impl::Output",3758736,"2016_February","pageviews",5,0,f,"2016-03-04 06:41:02.67173","2016-03-08 11:57:04.787934",1,"February"
6376061,"monthly","Impl::Output",3758742,"2016_February","pageviews",5,0,f,"2016-03-04 06:41:02.871769","2016-03-08 11:57:04.921339",1,"February"
6376063,"monthly","Impl::Output",3758744,"2016_February","pageviews",5,0,f,"2016-03-04 06:41:02.945384","2016-03-08 11:57:04.95467",1,"February"
6375913,"monthly","Impl::Output",3758634,"2016_February","pageviews",5,0,f,"2016-03-04 06:40:59.901991","2016-03-08 11:57:10.590975",1,"February"
6375920,"monthly","Impl::Output",3758638,"2016_February","pageviews",5,0,f,"2016-03-04 06:40:59.985405","2016-03-08 11:57:10.75575",1,"February"
6375942,"monthly","Impl::Output",3758649,"2016_February","pageviews",5,0,f,"2016-03-04 06:41:00.293916","2016-03-08 11:57:11.447858",1,"February"
6375961,"monthly","Impl::Output",3758664,"2016_February","pageviews",5,0,f,"2016-03-04 06:41:00.552284","2016-03-08 11:57:12.198051",1,"February"
6375626,"monthly","Impl::Output",982089,"2016_February","pageviews",5,7,f,"2016-03-04 06:40:54.847825","2016-03-08 11:57:13.215622",5,"February"
6376032,"monthly","Impl::Output",3758717,"2016_February","pageviews",3,0,f,"2016-03-04 06:41:02.044351","2016-03-08 11:57:14.792323",1,"February"
6376049,"monthly","Impl::Output",3758731,"2016_February","pageviews",3,0,f,"2016-03-04 06:41:02.49468","2016-03-08 11:57:15.591054",1,"February"
6376057,"monthly","Impl::Output",3758738,"2016_February","pageviews",3,0,f,"2016-03-04 06:41:02.744715","2016-03-08 11:57:15.807972",1,"February"
6376059,"monthly","Impl::Output",3758740,"2016_February","pageviews",3,0,f,"2016-03-04 06:41:02.794869","2016-03-08 11:57:15.941263",1,"February"
6376011,"monthly","Impl::Output",982196,"2016_February","pageviews",3,9,f,"2016-03-04 06:41:01.602255","2016-03-08 11:57:17.118837",3,"February"
6376067,"monthly","Impl::Output",3758748,"2016_February","pageviews",3,,,"2016-03-04 06:41:03.0448","2016-03-04 06:41:03.0448",1,"February"
6376069,"monthly","Impl::Output",3758750,"2016_February","pageviews",3,,,"2016-03-04 06:41:03.094751","2016-03-04 06:41:03.094751",1,"February"
6376073,"monthly","Impl::Output",3758754,"2016_February","pageviews",3,,,"2016-03-04 06:41:03.221816","2016-03-04 06:41:03.221816",1,"February"
6376075,"monthly","Impl::Output",3758756,"2016_February","pageviews",3,,,"2016-03-04 06:41:03.271692","2016-03-04 06:41:03.271692",1,"February"
6376077,"monthly","Impl::Output",3758758,"2016_February","pageviews",3,,,"2016-03-04 06:41:03.322328","2016-03-04 06:41:03.322328",1,"February"
6376079,"monthly","Impl::Output",3758760,"2016_February","pageviews",3,,,"2016-03-04 06:41:03.403162","2016-03-04 06:41:03.403162",1,"February"
6376081,"monthly","Impl::Output",3758762,"2016_February","pageviews",3,,,"2016-03-04 06:41:03.453149","2016-03-04 06:41:03.453149",1,"February"
6376086,"monthly","Impl::Output",3758766,"2016_February","pageviews",3,,,"2016-03-04 06:41:03.586524","2016-03-04 06:41:03.586524",1,"February"
6376088,"monthly","Impl::Output",3758768,"2016_February","pageviews",3,,,"2016-03-04 06:41:03.636731","2016-03-04 06:41:03.636731",1,"February"
6376089,"monthly","Impl::Output",982626,"2016_February","pageviews",3,5,f,"2016-03-04 06:41:03.669948","2016-03-04 06:41:03.669948",4,"February"
6376091,"monthly","Impl::Output",3758770,"2016_February","pageviews",3,,,"2016-03-04 06:41:03.755264","2016-03-04 06:41:03.755264",1,"February"
6376093,"monthly","Impl::Output",3758772,"2016_February","pageviews",3,,,"2016-03-04 06:41:03.805274","2016-03-04 06:41:03.805274",1,"February"
6376106,"monthly","Impl::Output",3758784,"2016_February","pageviews",3,,,"2016-03-04 06:41:04.16162","2016-03-04 06:41:04.16162",1,"February"
6376108,"monthly","Impl::Output",3758786,"2016_February","pageviews",3,,,"2016-03-04 06:41:04.238792","2016-03-04 06:41:04.238792",1,"February"
6376111,"monthly","Impl::Output",982294,"2016_February","pageviews",3,4,f,"2016-03-04 06:41:04.353695","2016-03-04 06:41:04.353695",2,"February"
6376116,"monthly","Impl::Output",3758792,"2016_February","pageviews",3,,,"2016-03-04 06:41:04.513934","2016-03-04 06:41:04.513934",1,"February"
6376118,"monthly","Impl::Output",3758794,"2016_February","pageviews",3,,,"2016-03-04 06:41:04.563888","2016-03-04 06:41:04.563888",1,"February"
6376120,"monthly","Impl::Output",3758795,"2016_February","pageviews",3,,,"2016-03-04 06:41:04.662023","2016-03-04 06:41:04.662023",1,"February"
6376122,"monthly","Impl::Output",3758797,"2016_February","pageviews",3,,,"2016-03-04 06:41:04.711974","2016-03-04 06:41:04.711974",1,"February"
6376124,"monthly","Impl::Output",3758799,"2016_February","pageviews",3,,,"2016-03-04 06:41:04.762005","2016-03-04 06:41:04.762005",1,"February"
6376128,"monthly","Impl::Output",3758803,"2016_February","pageviews",3,,,"2016-03-04 06:41:04.861842","2016-03-04 06:41:04.861842",1,"February"
6376132,"monthly","Impl::Output",3758807,"2016_February","pageviews",3,,,"2016-03-04 06:41:04.989004","2016-03-04 06:41:04.989004",1,"February"
6376134,"monthly","Impl::Output",3758809,"2016_February","pageviews",3,,,"2016-03-04 06:41:05.039039","2016-03-04 06:41:05.039039",1,"February"
6376138,"monthly","Impl::Output",3758813,"2016_February","pageviews",3,,,"2016-03-04 06:41:05.197516","2016-03-04 06:41:05.197516",1,"February"
6376140,"monthly","Impl::Output",3758815,"2016_February","pageviews",3,,,"2016-03-04 06:41:05.247354","2016-03-04 06:41:05.247354",1,"February"
6376071,"monthly","Impl::Output",3758752,"2016_February","pageviews",5,0,f,"2016-03-04 06:41:03.144888","2016-03-08 11:57:05.068279",1,"February"
6376150,"monthly","Impl::Output",3758824,"2016_February","pageviews",3,,,"2016-03-04 06:41:05.514076","2016-03-04 06:41:05.514076",1,"February"
6376152,"monthly","Impl::Output",3758826,"2016_February","pageviews",3,,,"2016-03-04 06:41:05.628923","2016-03-04 06:41:05.628923",1,"February"
6376156,"monthly","Impl::Output",3758830,"2016_February","pageviews",3,,,"2016-03-04 06:41:05.75601","2016-03-04 06:41:05.75601",1,"February"
6376158,"monthly","Impl::Output",3758832,"2016_February","pageviews",3,,,"2016-03-04 06:41:05.806008","2016-03-04 06:41:05.806008",1,"February"
6376162,"monthly","Impl::Output",3758836,"2016_February","pageviews",3,,,"2016-03-04 06:41:05.931004","2016-03-04 06:41:05.931004",1,"February"
6376164,"monthly","Impl::Output",3758838,"2016_February","pageviews",3,,,"2016-03-04 06:41:05.980991","2016-03-04 06:41:05.980991",1,"February"
6376136,"monthly","Impl::Output",3758811,"2016_February","pageviews",3,0,f,"2016-03-04 06:41:05.147505","2016-03-04 06:41:06.014329",1,"February"
6376166,"monthly","Impl::Output",3758840,"2016_February","pageviews",3,,,"2016-03-04 06:41:06.095714","2016-03-04 06:41:06.095714",1,"February"
6376168,"monthly","Impl::Output",3758842,"2016_February","pageviews",3,,,"2016-03-04 06:41:06.146643","2016-03-04 06:41:06.146643",1,"February"
6376172,"monthly","Impl::Output",3758846,"2016_February","pageviews",3,,,"2016-03-04 06:41:06.270473","2016-03-04 06:41:06.270473",1,"February"
6376174,"monthly","Impl::Output",3758848,"2016_February","pageviews",3,,,"2016-03-04 06:41:06.320687","2016-03-04 06:41:06.320687",1,"February"
6376178,"monthly","Impl::Output",3758852,"2016_February","pageviews",3,,,"2016-03-04 06:41:06.470648","2016-03-04 06:41:06.470648",1,"February"
6376181,"monthly","Impl::Output",3758854,"2016_February","pageviews",3,,,"2016-03-04 06:41:06.520459","2016-03-04 06:41:06.520459",1,"February"
6376182,"monthly","Impl::Output",3758855,"2016_February","pageviews",3,,,"2016-03-04 06:41:06.570772","2016-03-04 06:41:06.570772",1,"February"
6376184,"monthly","Impl::Output",3758857,"2016_February","pageviews",3,,,"2016-03-04 06:41:06.620535","2016-03-04 06:41:06.620535",1,"February"
6376186,"monthly","Impl::Output",3758859,"2016_February","pageviews",3,,,"2016-03-04 06:41:06.670648","2016-03-04 06:41:06.670648",1,"February"
6376130,"monthly","Impl::Output",3758805,"2016_February","pageviews",2,0,f,"2016-03-04 06:41:04.912058","2016-03-04 06:41:31.354208",1,"February"
6376142,"monthly","Impl::Output",3758817,"2016_February","pageviews",2,0,f,"2016-03-04 06:41:05.297477","2016-03-04 06:41:35.363629",1,"February"
6376095,"monthly","Impl::Output",3758774,"2016_February","pageviews",5,0,f,"2016-03-04 06:41:03.855847","2016-03-08 11:57:05.32982",1,"February"
6376099,"monthly","Impl::Output",3758778,"2016_February","pageviews",5,0,f,"2016-03-04 06:41:03.986776","2016-03-08 11:57:05.363256",1,"February"
